"","feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero","var","conf.low","conf.high","label"
"12","Streptococcus_8","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",0.112842838028037,0.0875902188361255,0.197954799329223,"KRD_nPoultryWghtDist.3000m.sum",0.622779143957107,967,965,"KRD_nPoultryWghtDist.3000m.sum",-0.058833990890769,0.284519666946843,NA
"13","Megasphaera_micronuciformis_45","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",0.102013717992464,0.147532744313731,0.489442888899657,"KRD_nPoultryWghtDist.3000m.sum",0.881676052418206,967,860,"KRD_nPoultryWghtDist.3000m.sum",-0.187150460862448,0.391177896847376,NA
"14","Actinomyces_odontolyticus_15","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",0.0916937368256878,0.101768255193469,0.367814581262051,"KRD_nPoultryWghtDist.3000m.sum",0.784835200014261,967,958,"KRD_nPoultryWghtDist.3000m.sum",-0.107772043353512,0.291159517004888,NA
"15","Selenomonas_60","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",0.0872240980761436,0.148789996435752,0.557865452536806,"KRD_nPoultryWghtDist.3000m.sum",0.909460007152079,967,843,"KRD_nPoultryWghtDist.3000m.sum",-0.20440429493793,0.378852491090217,NA
"16","Rothia_mucilaginosa_32","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",0.0753376909461062,0.184028845992661,0.682353540319373,"KRD_nPoultryWghtDist.3000m.sum",0.942756345615601,967,562,"KRD_nPoultryWghtDist.3000m.sum",-0.285358847199509,0.436034229091721,NA
"17","Streptococcus_36","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",0.0594556066072191,0.119573772452319,0.619142642836218,"KRD_nPoultryWghtDist.3000m.sum",0.934121748523556,967,914,"KRD_nPoultryWghtDist.3000m.sum",-0.174908987399327,0.293820200613765,NA
"18","Prevotella_salivae_29","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",0.0592735026433027,0.12549527499809,0.636809637303575,"KRD_nPoultryWghtDist.3000m.sum",0.942756345615601,967,913,"KRD_nPoultryWghtDist.3000m.sum",-0.186697236352955,0.30524424163956,NA
"19","Campylobacter_concisus_50","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",0.0581895458040442,0.102701413737185,0.571127342617552,"KRD_nPoultryWghtDist.3000m.sum",0.917183194288602,967,946,"KRD_nPoultryWghtDist.3000m.sum",-0.143105225120837,0.259484316728926,NA
"20","Prevotella_melaninogenica_11","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",0.0518385005267941,0.136722088041584,0.704659731680623,"KRD_nPoultryWghtDist.3000m.sum",0.950747961847703,967,908,"KRD_nPoultryWghtDist.3000m.sum",-0.21613679203471,0.319813793088298,NA
"21","Actinomyces_19","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",0.0203463737044653,0.15696638248446,0.896892632920131,"KRD_nPoultryWghtDist.3000m.sum",0.962183667500524,967,833,"KRD_nPoultryWghtDist.3000m.sum",-0.287307735965076,0.328000483374006,NA
"22","Streptococcus_4","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",0.0134982319650402,0.091460385205382,0.882701268995118,"KRD_nPoultryWghtDist.3000m.sum",0.962183667500524,967,965,"KRD_nPoultryWghtDist.3000m.sum",-0.165764123037509,0.192760586967589,NA
"23","Prevotella_21","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",0.0072760997493129,0.201304881135568,0.971174616401554,"KRD_nPoultryWghtDist.3000m.sum",0.997279558979681,967,734,"KRD_nPoultryWghtDist.3000m.sum",-0.387281467276401,0.401833666775027,NA
"24","Streptococcus_10","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",0.00369450328522296,0.0876336575402896,0.966381234501502,"KRD_nPoultryWghtDist.3000m.sum",0.997279558979681,967,966,"KRD_nPoultryWghtDist.3000m.sum",-0.168067465493745,0.175456472064191,NA
"25","Rothia_mucilaginosa_37","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",-0.00066990442054421,0.176190382377129,0.996967121520633,"KRD_nPoultryWghtDist.3000m.sum",0.997279558979681,967,627,"KRD_nPoultryWghtDist.3000m.sum",-0.346003053879717,0.344663245038628,NA
"26","Veillonella_6","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",-0.00317344663431047,0.107544609216561,0.976465505393242,"KRD_nPoultryWghtDist.3000m.sum",0.997279558979681,967,958,"KRD_nPoultryWghtDist.3000m.sum",-0.21396088069877,0.207613987430149,NA
"27","Fusobacterium_periodonticum_18","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",-0.00608304434130743,0.193427246912889,0.974918293334466,"KRD_nPoultryWghtDist.3000m.sum",0.997279558979681,967,793,"KRD_nPoultryWghtDist.3000m.sum",-0.38520044829057,0.373034359607956,NA
"28","Gemella_27","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",-0.00836480491350989,0.109248493911665,0.938984363144851,"KRD_nPoultryWghtDist.3000m.sum",0.986650475856582,967,939,"KRD_nPoultryWghtDist.3000m.sum",-0.222491852980373,0.205762243153353,NA
"29","Granulicatella_48","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",-0.00875496794761969,0.101780010137677,0.931469861221946,"KRD_nPoultryWghtDist.3000m.sum",0.986650475856582,967,951,"KRD_nPoultryWghtDist.3000m.sum",-0.208243787817467,0.190733851922228,NA
"30","Haemophilus_14","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",-0.0258548851318336,0.123688514518814,0.834468038118102,"KRD_nPoultryWghtDist.3000m.sum",0.962183667500524,967,933,"KRD_nPoultryWghtDist.3000m.sum",-0.268284373588709,0.216574603325042,NA
"31","Atopobium_parvulum_73","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",-0.0282222629037151,0.139585543660454,0.839814630125786,"KRD_nPoultryWghtDist.3000m.sum",0.962183667500524,967,888,"KRD_nPoultryWghtDist.3000m.sum",-0.301809928478205,0.245365402670774,NA
"32","Leptotrichia_66","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",-0.051825786806949,0.174180993076253,0.766119645196877,"KRD_nPoultryWghtDist.3000m.sum",0.962183667500524,967,672,"KRD_nPoultryWghtDist.3000m.sum",-0.393220533236406,0.289568959622508,NA
"33","Rothia_mucilaginosa_49","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",-0.0542623433416285,0.17361870445776,0.754700930520234,"KRD_nPoultryWghtDist.3000m.sum",0.962183667500524,967,451,"KRD_nPoultryWghtDist.3000m.sum",-0.394555004078837,0.28603031739558,NA
"34","Stomatobaculum_79","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",-0.0578609762400279,0.208271320559477,0.78121472295159,"KRD_nPoultryWghtDist.3000m.sum",0.962183667500524,967,645,"KRD_nPoultryWghtDist.3000m.sum",-0.466072764536603,0.350350812056547,NA
"35","Lachnoanaerobaculum_54","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",-0.0674060113088132,0.149249626074085,0.651637022333046,"KRD_nPoultryWghtDist.3000m.sum",0.942756345615601,967,847,"KRD_nPoultryWghtDist.3000m.sum",-0.35993527841402,0.225123255796394,NA
"36","Prevotella_pallens_51","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",-0.110930045167721,0.200367065818815,0.579959954035292,"KRD_nPoultryWghtDist.3000m.sum",0.919663925649701,967,661,"KRD_nPoultryWghtDist.3000m.sum",-0.503649494172597,0.281789403837156,NA
"37","Prevotella_histicola_12","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",-0.111905444893648,0.168576659101251,0.506963730140469,"KRD_nPoultryWghtDist.3000m.sum",0.881676052418206,967,845,"KRD_nPoultryWghtDist.3000m.sum",-0.442315696732099,0.218504806944804,NA
"38","Lachnospiraceae_65","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",-0.124237599699018,0.182132832214333,0.495325875730061,"KRD_nPoultryWghtDist.3000m.sum",0.881676052418206,967,658,"KRD_nPoultryWghtDist.3000m.sum",-0.48121795083911,0.232742751441074,NA
"39","Rothia_mucilaginosa_70","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",-0.158235688375518,0.166253441073117,0.34145450481944,"KRD_nPoultryWghtDist.3000m.sum",0.766136855294026,967,377,"KRD_nPoultryWghtDist.3000m.sum",-0.484092432878827,0.16762105612779,NA
"40","Veillonella_62","KRD_nPoultryWghtDist.3000m.sum","KRD_nPoultryWghtDist.3000m.sum",-0.226685056665564,0.21316653953888,0.287863686132795,"KRD_nPoultryWghtDist.3000m.sum",0.719659215331988,967,496,"KRD_nPoultryWghtDist.3000m.sum",-0.644491474161769,0.191121360830642,NA
