"","feature","metadata","value","coef","stderr","pval","name","qval","N","N.not.zero","var","conf.low","conf.high","label"
"11","Prevotella_109","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.107583076919914,0.149700630233992,0.472528876696952,"KRD_nCowsWghtDist.3000m.sum",0.773823375899901,978,297,"KRD_nCowsWghtDist.3000m.sum",-0.400996312178538,0.185830158338709,NA
"12","Actinomyces_19","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.125663730490703,0.151669972472964,0.407574509381377,"KRD_nCowsWghtDist.3000m.sum",0.728993054683684,978,842,"KRD_nCowsWghtDist.3000m.sum",-0.422936876537712,0.171609415556305,NA
"13","Prevotella_salivae_29","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.150609776648432,0.121153902343745,0.214124915025989,"KRD_nCowsWghtDist.3000m.sum",0.499624801727308,978,923,"KRD_nCowsWghtDist.3000m.sum",-0.388071425242172,0.0868518719453079,NA
"14","Neisseria_13","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.155110712034895,0.188731022408352,0.411360366571508,"KRD_nCowsWghtDist.3000m.sum",0.728993054683684,978,755,"KRD_nCowsWghtDist.3000m.sum",-0.525023515955265,0.214802091885475,NA
"15","Leptotrichia_17","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.163422702845968,0.140954026372907,0.246580319099054,"KRD_nCowsWghtDist.3000m.sum",0.535213095718876,978,888,"KRD_nCowsWghtDist.3000m.sum",-0.439692594536867,0.11284718884493,NA
"16","Campylobacter_concisus_50","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.176975842219551,0.0987749667250038,0.0734953669645069,"KRD_nCowsWghtDist.3000m.sum",0.260489908228632,978,957,"KRD_nCowsWghtDist.3000m.sum",-0.370574777000559,0.0166230925614564,NA
"17","Megasphaera_micronuciformis_45","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.189138297524556,0.142697335264887,0.185337672003811,"KRD_nCowsWghtDist.3000m.sum",0.463488486970616,978,869,"KRD_nCowsWghtDist.3000m.sum",-0.468825074643734,0.0905484795946216,NA
"18","Gemella_27","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.199978081344243,0.105079554108262,0.0573255619849986,"KRD_nCowsWghtDist.3000m.sum",0.222932741052773,978,950,"KRD_nCowsWghtDist.3000m.sum",-0.405934007396436,0.00597784470795068,"*"
"19","Rothia_mucilaginosa_49","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.202001845933674,0.167385378994617,0.227804386634758,"KRD_nCowsWghtDist.3000m.sum",0.510287651856171,978,457,"KRD_nCowsWghtDist.3000m.sum",-0.530077188763124,0.126073496895775,NA
"20","Prevotella_21","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.220597575114595,0.195054544534629,0.258357801468881,"KRD_nCowsWghtDist.3000m.sum",0.556462957009898,978,738,"KRD_nCowsWghtDist.3000m.sum",-0.602904482402469,0.161709332173278,NA
"21","Prevotella_63","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.220929480432913,0.166036380699176,0.183634368738415,"KRD_nCowsWghtDist.3000m.sum",0.463488486970616,978,584,"KRD_nCowsWghtDist.3000m.sum",-0.546360786603298,0.104501825737473,NA
"22","Streptococcus_4","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.224864303128241,0.087873512404246,0.0106514234650194,"KRD_nCowsWghtDist.3000m.sum",0.105331218028748,978,976,"KRD_nCowsWghtDist.3000m.sum",-0.397096387440563,-0.0526322188159187,"*"
"23","Leptotrichia_66","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.23466364104566,0.167821917224681,0.162349730437188,"KRD_nCowsWghtDist.3000m.sum",0.441339073033133,978,680,"KRD_nCowsWghtDist.3000m.sum",-0.563594598806035,0.0942673167147142,NA
"24","Streptococcus_10","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.238616555325989,0.0842206929663537,0.00470473835915648,"KRD_nCowsWghtDist.3000m.sum",0.0627298447887531,978,977,"KRD_nCowsWghtDist.3000m.sum",-0.403689113540042,-0.0735439971119358,"**"
"25","Granulicatella_48","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.238821566360878,0.09785374216236,0.0148432676589933,"KRD_nCowsWghtDist.3000m.sum",0.106567049859439,978,962,"KRD_nCowsWghtDist.3000m.sum",-0.430614900999103,-0.0470282317226519,"*"
"26","Streptococcus_8","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.244813910615011,0.0843218843627295,0.00377694345031606,"KRD_nCowsWghtDist.3000m.sum",0.0556602192678156,978,976,"KRD_nCowsWghtDist.3000m.sum",-0.410084803965961,-0.0795430172640609,"**"
"27","Streptococcus_36","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.244955429898656,0.114991226885569,0.0334085635357753,"KRD_nCowsWghtDist.3000m.sum",0.155906629833618,978,925,"KRD_nCowsWghtDist.3000m.sum",-0.470338234594372,-0.0195726252029413,"*"
"28","Alloprevotella_61","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.248420913793862,0.169340213866218,0.142706140505868,"KRD_nCowsWghtDist.3000m.sum",0.425082120655776,978,782,"KRD_nCowsWghtDist.3000m.sum",-0.580327732971651,0.0834859053839258,NA
"29","Actinomyces_odontolyticus_15","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.249376943891905,0.098164067509334,0.0112291619875651,"KRD_nCowsWghtDist.3000m.sum",0.105331218028748,978,969,"KRD_nCowsWghtDist.3000m.sum",-0.441778516210199,-0.0569753715736103,"*"
"30","Veillonella_6","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.25313026811042,0.103301890050442,0.0144479544941141,"KRD_nCowsWghtDist.3000m.sum",0.106567049859439,978,969,"KRD_nCowsWghtDist.3000m.sum",-0.455601972609286,-0.0506585636115548,"*"
"31","Porphyromonas_pasteri_35","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.261497621132464,0.183914997456881,0.155398297824028,"KRD_nCowsWghtDist.3000m.sum",0.430807162284433,978,756,"KRD_nCowsWghtDist.3000m.sum",-0.621971016147949,0.0989757738830221,NA
"32","Atopobium_parvulum_73","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.283590146529485,0.134528218337861,0.0352872181998126,"KRD_nCowsWghtDist.3000m.sum",0.159361630579799,978,898,"KRD_nCowsWghtDist.3000m.sum",-0.547265454471692,-0.0199148385872784,"*"
"33","Haemophilus_14","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.295073562212794,0.118965467664837,0.013296948702318,"KRD_nCowsWghtDist.3000m.sum",0.106567049859439,978,944,"KRD_nCowsWghtDist.3000m.sum",-0.528245878835874,-0.0619012455897136,"*"
"34","Stomatobaculum_79","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.302922968410056,0.200937932428643,0.132000707339257,"KRD_nCowsWghtDist.3000m.sum",0.401741283206435,978,651,"KRD_nCowsWghtDist.3000m.sum",-0.696761315970195,0.0909153791500835,NA
"35","Oribacterium_sinus_71","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.307021970065657,0.132144672771573,0.0203674251043329,"KRD_nCowsWghtDist.3000m.sum",0.119086806463744,978,861,"KRD_nCowsWghtDist.3000m.sum",-0.566025528697939,-0.0480184114333736,"*"
"36","Prevotella_melaninogenica_11","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.326614486853482,0.131304008135579,0.0130347810820733,"KRD_nCowsWghtDist.3000m.sum",0.106567049859439,978,919,"KRD_nCowsWghtDist.3000m.sum",-0.583970342799217,-0.0692586309077463,"*"
"37","Rothia_mucilaginosa_70","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.358599532911679,0.160336666840273,0.0255458309815423,"KRD_nCowsWghtDist.3000m.sum",0.132459864348738,978,381,"KRD_nCowsWghtDist.3000m.sum",-0.672859399918615,-0.0443396659047442,"*"
"38","Veillonella_43","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.376566377041663,0.148333470644202,0.0112854876459373,"KRD_nCowsWghtDist.3000m.sum",0.105331218028748,978,816,"KRD_nCowsWghtDist.3000m.sum",-0.6672999795043,-0.0858327745790265,"*"
"39","Lachnospiraceae_65","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.40604030667019,0.175418368057159,0.0208401911311552,"KRD_nCowsWghtDist.3000m.sum",0.119086806463744,978,664,"KRD_nCowsWghtDist.3000m.sum",-0.749860308062221,-0.0622203052781587,"*"
"40","Fusobacterium_periodonticum_18","KRD_nCowsWghtDist.3000m.sum","KRD_nCowsWghtDist.3000m.sum",-0.427927892479898,0.186095106062669,0.021690221719753,"KRD_nCowsWghtDist.3000m.sum",0.121465241630617,978,802,"KRD_nCowsWghtDist.3000m.sum",-0.792674300362729,-0.0631814845970675,"*"
